5.644302,1.936896,0.006712,0.000034,14.352719,0.447895,0.925446,
5.644975,1.927400,0.006710,0.000034,14.336114,0.449306,0.921311,
5.647109,1.916091,0.006686,0.000034,14.310003,0.449200,0.927565,
5.648467,1.915670,0.006661,0.000034,14.284819,0.449309,0.927483,
5.644127,1.914407,0.006647,0.000033,14.260992,0.449575,0.927453,
5.645018,1.912601,0.006647,0.000033,14.224576,0.448127,0.928063,
5.645782,1.908834,0.006640,0.000033,14.070094,0.447867,0.928098,
5.632881,1.904799,0.006643,0.000033,13.993567,0.447837,0.927445,
5.629979,1.904744,0.006634,0.000033,13.973980,0.447962,0.926988,
5.629594,1.904766,0.006641,0.000033,13.951925,0.447925,0.926393,
5.623500,1.899002,0.006613,0.000033,13.937425,0.447867,0.926343,
5.627971,1.899113,0.006608,0.000034,13.895873,0.447837,0.925894,
5.628920,1.893262,0.006605,0.000034,13.864450,0.448061,0.917614,
5.632535,1.895507,0.006601,0.000034,13.823163,0.447969,0.917130,
5.630996,1.895506,0.006594,0.000033,13.805776,0.447920,0.917120,
5.635406,1.897714,0.006603,0.000033,13.769842,0.447755,0.917511,
5.635733,1.897548,0.006612,0.000033,13.741481,0.447939,0.917566,
5.641493,1.899743,0.006627,0.000033,13.703286,0.447838,0.917502,
5.639572,1.896800,0.006612,0.000033,13.675920,0.447867,0.917900,
5.644479,1.896765,0.006614,0.000033,13.641966,0.447282,0.918267,
5.642759,1.894086,0.006598,0.000033,13.621445,0.446460,0.918197,
5.642924,1.892913,0.006591,0.000033,13.578824,0.446240,0.917114,
5.636469,1.891882,0.006577,0.000032,13.566726,0.445768,0.918602,
5.643693,1.887083,0.006579,0.000032,13.566615,0.445417,0.918699,
5.650773,1.887967,0.006580,0.000032,13.567354,0.445088,0.919387,
5.662150,1.887712,0.006583,0.000032,13.567060,0.445943,0.920058,
5.672385,1.889993,0.006598,0.000032,13.559354,0.446688,0.921029,
5.680899,1.885817,0.007803,0.000032,13.567636,0.446169,0.920992,
5.693853,1.891988,0.007811,0.000032,13.549978,0.446029,0.920480,
5.689965,1.892201,0.007815,0.000032,13.538142,0.445559,0.917627,
5.696242,1.891868,0.007809,0.000032,13.540898,0.445516,0.918135,
5.696655,1.891842,0.007816,0.000032,13.548985,0.443960,0.918078,
5.698871,1.894257,0.007848,0.000032,13.536597,0.443906,0.911558,
5.700955,1.894228,0.007858,0.000032,13.525020,0.443664,0.911589,
5.709162,1.894420,0.007867,0.000032,13.502218,0.443676,0.911588,
5.713618,1.895340,0.007877,0.000033,13.496634,0.443304,0.910479,
5.721818,1.904055,0.007896,0.000032,13.472047,0.442992,0.910560,
5.731573,1.905715,0.007899,0.000032,13.456440,0.442859,0.911284,
5.741278,1.907840,0.007901,0.000032,13.441522,0.442616,0.911686,
5.750938,1.909063,0.007907,0.000032,13.435666,0.442787,0.912085,
5.759570,1.910284,0.007914,0.000032,13.419091,0.442904,0.913427,
