5.95412,7.931007,0.026433,3.6E-05,8.983432,0.503805,3.525512
5.953819,7.918371,0.026383,3.6E-05,8.930408,0.502883,3.514858
5.956002,7.922154,0.026259,3.6E-05,8.860001,0.499277,3.506797
5.951427,7.903918,0.025455,3.6E-05,8.813561,0.49904,3.488424
5.879432,7.870506,0.025235,3.6E-05,8.764063,0.495655,3.481044
5.878436,7.864149,0.025137,3.5E-05,8.638459,0.485013,3.441706
5.768879,7.772069,0.024663,3.5E-05,8.491064,0.484422,3.435075
5.76577,7.773324,0.024649,3.5E-05,8.466958,0.482443,3.429032
5.792322,7.771268,0.022507,3.5E-05,8.446672,0.482982,3.429382
5.798977,7.785134,0.022509,3.5E-05,8.44101,0.480693,3.430894
5.822742,7.788869,0.02251,3.5E-05,8.425805,0.479808,3.422328
5.832072,7.793278,0.025061,3.5E-05,8.422517,0.479695,3.423506
5.861582,7.800125,0.025068,3.5E-05,8.40184,0.481155,3.428224
5.870898,7.799753,0.025065,3.4E-05,8.404377,0.480823,3.432683
5.89368,7.790228,0.024793,3.4E-05,8.385221,0.478467,3.426166
5.907872,7.786783,0.024776,3.4E-05,8.382464,0.476668,3.42485
5.915816,7.793863,0.024772,3.4E-05,8.380815,0.476458,3.426205
5.925871,7.786611,0.025137,3.4E-05,8.389215,0.476333,3.428932
5.916155,7.804943,0.025148,3.4E-05,8.389053,0.47824,3.43184
5.934285,7.800923,0.02515,3.4E-05,8.396678,0.474565,3.426913
5.944655,7.819098,0.025176,3.4E-05,8.434311,0.476029,3.455608
5.961934,7.820984,0.024154,3.4E-05,8.44215,0.47438,3.457947
5.967421,7.847273,0.024154,3.4E-05,8.43453,0.474951,3.471433
5.990474,7.848018,0.024168,3.4E-05,8.469143,0.47502,3.471057
5.997635,7.879589,0.023564,3.4E-05,8.479423,0.478047,3.471759
6.022783,7.866767,0.023534,3.4E-05,8.494198,0.478749,3.476738
6.013495,7.868933,0.02353,3.4E-05,8.524823,0.478311,3.479059
6.023314,7.887256,0.023476,3.4E-05,8.536733,0.479235,3.476285
6.026834,7.885154,0.023476,3.4E-05,8.565336,0.475551,3.476409
6.032298,7.905298,0.022994,3.4E-05,8.564821,0.475358,3.482071
6.048625,7.904417,0.022996,3.4E-05,8.57295,0.475261,3.485456
6.048151,7.922072,0.022998,3.4E-05,8.59674,0.475292,3.48725
6.073042,7.911421,0.022992,3.4E-05,8.612996,0.475554,3.483655
6.074664,7.926381,0.022999,3.4E-05,8.606673,0.47367,3.48798
6.101948,7.935586,0.022999,3.4E-05,8.595252,0.476825,3.486414
6.101902,7.935042,0.023244,3.4E-05,8.599477,0.472908,3.485249
6.125601,7.929252,0.023244,3.4E-05,8.604841,0.47085,3.475209
6.123499,7.913008,0.023243,3.4E-05,8.631564,0.474746,3.472273
6.121517,7.91578,0.023247,3.4E-05,8.630874,0.473706,3.474268
6.118285,7.897351,0.023241,3.4E-05,8.641562,0.473715,3.469517
6.105576,7.913152,0.023242,3.4E-05,8.635733,0.47374,3.470097
6.106088,7.890662,0.020674,3.4E-05,8.647265,0.469554,3.466186
6.084306,7.898346,0.020667,3.4E-05,8.634028,0.467525,3.46513
6.100731,7.900619,0.021137,3.4E-05,8.622918,0.467363,3.462157
6.074891,7.922435,0.021179,3.4E-05,8.617909,0.46722,3.462116
6.095752,7.918966,0.021178,3.4E-05,8.609319,0.469009,3.462077
6.090126,7.903725,0.021182,3.4E-05,8.627851,0.468769,3.455605
6.1129,7.901007,0.020758,3.5E-05,8.612527,0.472516,3.454757
6.112959,7.884588,0.020753,3.4E-05,8.627749,0.470497,3.45676
6.098857,7.909114,0.020752,3.4E-05,8.631132,0.470414,3.463122
6.118996,7.882509,0.020725,3.5E-05,8.616816,0.468887,3.427957
