5.90272,0.912236,0.021027,3.4E-05,5.871592,0.526582,0.385075,3.34658
5.892027,0.912024,0.020966,3.4E-05,6.100585,0.526734,0.385493,3.342277
5.898512,0.917208,0.020978,3.4E-05,6.437077,0.528868,0.38513,3.335552
5.90834,0.918709,0.020941,3.4E-05,6.690543,0.530891,0.384566,3.324243
5.912094,0.924972,0.02088,3.4E-05,6.930182,0.532375,0.383626,3.309685
5.898589,0.931086,0.020838,3.4E-05,7.179744,0.532168,0.383239,3.307507
5.897722,0.936484,0.02135,3.4E-05,7.446687,0.533128,0.382796,3.297671
5.91185,0.938632,0.021332,3.4E-05,7.687407,0.535757,0.382356,3.287223
5.917779,0.946772,0.021291,3.4E-05,7.686388,0.539256,0.377068,3.282869
5.921059,0.948718,0.02125,3.4E-05,7.682121,0.542573,0.378958,3.276517
5.930696,0.950877,0.021213,3.4E-05,7.677733,0.547155,0.378968,3.26729
5.934885,0.955622,0.021247,3.4E-05,7.672798,0.54667,0.377985,3.261114
5.923467,0.957314,0.021223,3.4E-05,7.668228,0.5463,0.377147,3.249177
5.930253,0.959403,0.021182,3.4E-05,7.659186,0.548848,0.374802,3.242667
5.940757,0.963777,0.021143,3.4E-05,7.637063,0.551526,0.374203,3.254188
5.945184,0.961484,0.021142,3.4E-05,7.622703,0.554151,0.373542,3.259589
5.942246,0.965097,0.021105,3.4E-05,7.615612,0.559501,0.371063,3.26146
5.938652,0.964206,0.021066,3.4E-05,7.606304,0.562264,0.370346,3.270955
5.9263,0.961724,0.021211,3.4E-05,7.593094,0.567208,0.374013,3.275211
5.908918,0.963333,0.021173,3.4E-05,7.585111,0.575239,0.375365,3.276979
5.905004,0.964749,0.021131,3.4E-05,7.569387,0.576417,0.377333,3.282434
5.885325,0.961294,0.02109,3.3E-05,7.574363,0.582372,0.380393,3.28421
5.849906,0.957681,0.020601,3.3E-05,7.557193,0.592294,0.38601,3.273048
5.843595,0.959451,0.020559,3.3E-05,7.582319,0.595285,0.386177,3.269938
5.843084,0.958128,0.020525,3.3E-05,7.597354,0.599444,0.386222,3.262412
5.834106,0.959345,0.020525,3.3E-05,7.631032,0.597443,0.384111,3.245559
5.814788,0.957215,0.020523,3.3E-05,7.661418,0.593585,0.383532,3.235772
5.810174,0.95783,0.020526,3.3E-05,7.676764,0.59187,0.383631,3.231451
5.800313,0.957926,0.020531,3.3E-05,7.711943,0.588802,0.383546,3.229114
5.796179,0.964568,0.021009,3.3E-05,7.741972,0.588858,0.381566,3.22061
5.806173,0.980344,0.021075,3.3E-05,7.744025,0.586443,0.382621,3.21586
5.82255,0.977009,0.021115,3.3E-05,7.737694,0.585768,0.38115,3.212329
5.842431,0.973692,0.021077,3.3E-05,7.627194,0.58434,0.379491,3.207465
5.863579,0.976314,0.0211,3.3E-05,7.608221,0.58418,0.379453,3.20651
5.881371,0.972084,0.021095,3.3E-05,7.602057,0.582638,0.379363,3.205734
5.910421,0.965919,0.021094,3.3E-05,7.591506,0.580702,0.379131,3.203732
5.90858,0.960798,0.020541,3.3E-05,7.548778,0.578233,0.378964,3.203748
5.904208,0.957368,0.020494,3.3E-05,7.538663,0.576916,0.378865,3.205037
5.900846,0.949206,0.020493,3.3E-05,7.53376,0.573687,0.378798,3.222679
5.895914,0.947431,0.02049,3.3E-05,7.54204,0.570674,0.37815,3.252524
5.889198,0.944472,0.020495,3.3E-05,7.540267,0.567983,0.38119,3.269886
5.880392,0.93791,0.020453,3.3E-05,7.540807,0.571911,0.384814,3.267709
5.869335,0.934009,0.020413,3.3E-05,7.551471,0.568871,0.3848,3.273949
5.860257,0.93232,0.020411,3.3E-05,7.565757,0.567309,0.385113,3.275732
5.848674,0.926619,0.020412,3.3E-05,7.597448,0.56371,0.385072,3.265018
