Total Volume, Total Energy, Total Energy (Particle) 
1.957200, 7691.017389, 6277.788136
1.951600, 7649.121760, 6276.330528
1.953600, 7663.304582, 6276.467369
1.950800, 7646.373064, 6268.513582
1.958000, 7698.829723, 6269.817970
1.952800, 7657.984633, 6271.616131
1.965600, 7757.730879, 6273.894685
1.957600, 7696.348209, 6276.484220
1.961200, 7722.396858, 6279.844333
1.961600, 7725.138550, 6283.444459
1.963600, 7741.466224, 6287.928517
1.964400, 7743.878059, 6292.291371
1.968400, 7776.014534, 6297.226605
1.974800, 7826.612580, 6302.172232
1.959600, 7711.224678, 6306.461763
1.969600, 7787.714085, 6310.870436
1.977600, 7849.316215, 6315.192635
1.965200, 7749.104385, 6318.811934
1.972400, 7806.442867, 6322.340989
1.967200, 7768.417476, 6325.382470
1.966000, 7757.333398, 6327.362032
1.972400, 7807.171802, 6328.314833
1.974800, 7829.930100, 6328.712611
1.973200, 7821.592763, 6327.979544
1.972000, 7811.835243, 6326.522163
1.973200, 7816.367353, 6324.157322
1.972800, 7818.676374, 6320.516337
1.973200, 7817.671627, 6315.124219
1.971600, 7806.304247, 6311.082446
1.970400, 7795.668678, 6306.760739
1.966800, 7765.929888, 6302.518783
1.977200, 7848.805873, 6298.202387
1.973200, 7816.129394, 6294.239044
1.980000, 7866.776493, 6290.477931
1.982000, 7882.482283, 6287.252586
1.984800, 7902.076054, 6284.892368
1.983600, 7893.954393, 6283.381166
1.985600, 7911.221749, 6282.257054
1.992400, 7965.791260, 6281.014664
1.988000, 7927.933341, 6281.057811
1.986400, 7916.569027, 6281.078247
1.985600, 7907.575307, 6281.718555
1.989200, 7935.688972, 6283.088326
1.992000, 7954.290792, 6284.595797
1.988000, 7922.061221, 6286.371836
1.994800, 7975.089347, 6288.274580
1.994000, 7971.172354, 6290.720574
2.000800, 8020.895413, 6292.976902
1.996800, 7992.968644, 6295.690299
1.999200, 8014.161857, 6298.617217
2.002400, 8042.240414, 6301.046057
2.000800, 8028.335154, 6303.065448
1.999200, 8015.594723, 6304.629604
2.005200, 8063.227111, 6306.078209
2.001600, 8030.571075, 6306.806862
