Total Volume, Total Energy, Total Energy (Particle) 
1.7992,7574.836327,7172.411791
1.8024,7610.779535,7168.209949
1.8004,7607.064981,7163.664342
1.7964,7568.865838,7165.045718
1.804,7646.423425,7170.599795
1.8032,7628.35918,7176.948474
1.8052,7648.798142,7183.228016
1.8072,7685.363133,7187.863438
1.8036,7652.034364,7187.908415
1.7984,7584.831431,7186.404587
1.8092,7664.037394,7182.109188
1.8076,7673.171116,7175.086047
1.8076,7669.399304,7164.969419
1.8128,7693.919795,7152.839031
1.8132,7693.633097,7138.598798
1.812,7672.755479,7122.784339
1.808,7638.673945,7105.709577
1.812,7653.432684,7088.064977
1.8132,7644.611084,7070.74166
1.8092,7609.758064,7053.656179
1.8052,7570.737573,7038.028342
1.8088,7573.065043,7024.041751
1.8116,7568.190521,7011.72636
1.8044,7508.975414,7001.236119
1.804,7495.57489,6993.344684
1.8032,7476.170474,6988.583965
1.7892,7348.016797,6987.008887
1.7984,7431.63093,6987.246959
1.7936,7392.752371,6992.4131
1.7952,7392.711319,6996.482119
1.7928,7389.230661,7000.74019
1.7876,7365.842056,7005.508163
1.7928,7424.825772,7008.91312
1.79,7415.031729,7014.600622
1.7912,7431.776138,7021.453004
1.7916,7438.328511,7029.398472
1.788,7416.419568,7039.591172
1.7888,7420.061932,7050.732941
1.782,7369.563235,7061.502133
1.784,7379.621882,7071.065778
1.7844,7394.937524,7079.071721
1.7864,7401.660632,7084.569297
1.7876,7419.182638,7088.370661
1.79,7432.401086,7089.047719
1.788,7392.67377,7087.490708
1.7912,7422.714398,7083.143742
1.7908,7426.48379,7076.193007
1.7908,7419.359028,7066.340686
1.7876,7381.737031,7054.344103
1.7936,7423.534029,7040.427205
1.792,7392.237867,7025.269619
1.7924,7384.231635,7008.927219
1.7928,7373.913176,6992.364639
1.7936,7360.18002,6975.62911
1.788,7305.970359,6959.127739
1.7888,7306.840986,6943.885821
1.7956,7345.910978,6930.795383
1.7932,7321.974825,6917.986227
1.7952,7340.78265,6908.151567
1.7936,7333.288139,6899.405377
1.7992,7374.723912,6894.526792
1.7992,7385.389372,6890.30827
1.7944,7354.313305,6890.048709
1.8044,7439.171134,6892.963018
1.8,7410.399025,6895.133589
1.7984,7408.71081,6900.297828
1.8024,7445.320155,6906.20982
1.8016,7462.349406,6916.725
1.8028,7475.951539,6925.22529
1.8036,7519.599348,6935.103109
1.8016,7491.716047,6940.661077
1.808,7558.223207,6949.671007
1.8128,7583.082989,6956.772649
1.8088,7570.001775,6963.924026
1.8152,7609.09536,6968.945895
1.8168,7641.091752,6972.16167
1.8192,7647.909591,6974.170754
1.8148,7621.106831,6974.013321
1.8184,7649.165441,6971.499013
1.8152,7607.529094,6966.748596
1.8204,7650.301412,6959.747015
1.8196,7623.952571,6950.799256
1.8212,7639.504495,6940.149661
1.8228,7636.484469,6928.148981
1.8164,7563.870636,6914.789067
1.8196,7593.619258,6901.451116
1.8196,7565.586851,6888.461366
1.8168,7519.876091,6875.189679
1.8124,7499.238914,6863.469199
1.8124,7466.932845,6854.306952
1.8064,7412.034756,6846.401451
1.8108,7418.160585,6841.844882
1.8072,7386.656281,6838.892115
1.8032,7329.593088,6837.192526
1.81,7391.49477,6835.851749
1.8048,7350.777604,6835.935235
1.8032,7345.736799,6836.819081
1.804,7363.490945,6836.970496
1.806,7391.940443,6838.211552
1.7972,7329.53477,6842.688553
1.7964,7334.175909,6850.09985
1.7996,7368.422584,6859.470091
1.7936,7324.875807,6868.985389
1.798,7363.777248,6882.096131
1.7928,7339.149827,6895.854442
1.7916,7330.513632,6910.375982
1.7888,7320.1322,6928.897287
1.7952,7359.571654,6944.213383
1.79,7319.08747,6959.17246
1.7952,7353.401119,6972.298261
1.8,7383.354061,6981.879127
1.7988,7368.80472,6988.228747
1.7916,7330.534225,6991.568771
1.79,7310.763421,6991.387888
1.7924,7326.568545,6988.349407
1.7944,7331.76513,6982.557632
1.796,7340.797576,6974.313045
1.7908,7290.809949,6963.636477
1.7956,7317.955301,6951.136446
1.7932,7297.215038,6936.991532
1.7972,7315.691761,6921.75409
1.7872,7228.648381,6906.061939
1.7948,7259.639196,6890.238047
1.7916,7230.556451,6874.467567
1.7944,7229.439949,6859.018684
1.7936,7210.687629,6844.985284
1.7912,7189.318165,6832.18827
1.7952,7215.992067,6820.425541
1.7984,7234.092202,6810.251026
1.8,7259.578849,6800.944669
1.7956,7227.551051,6793.924717
1.794,7229.242442,6787.168025
1.802,7305.623724,6783.679572
1.8044,7335.92905,6781.427584
1.8088,7379.585426,6780.79702
1.8072,7377.067407,6780.014101
1.7988,7317.873235,6780.389387
1.8032,7358.167294,6782.73764
1.802,7360.41084,6787.546077
1.804,7378.541123,6793.958676
1.8056,7395.996746,6801.087574
1.8048,7394.581063,6807.844504
1.8088,7438.149114,6814.208736
1.808,7428.679607,6820.015793
1.8064,7410.394292,6826.481893
1.8112,7447.091791,6829.819377
1.8072,7426.891828,6832.243311
1.8056,7416.993298,6832.579456
1.8044,7393.929457,6831.160557
1.808,7436.751517,6828.097762
1.8068,7391.135405,6822.939924
1.8116,7442.750732,6816.246666
1.8124,7455.648308,6808.15987
1.8088,7401.272702,6798.997633
1.8092,7383.434509,6788.879727
1.8064,7350.960895,6778.297814
1.8064,7346.334744,6767.919974
1.8012,7294.92996,6758.357919
1.8044,7294.305285,6749.412425
1.806,7301.366842,6741.627319
1.8068,7303.636869,6735.715277
1.8052,7286.377601,6732.136044
1.8004,7229.863532,6731.005338
1.8032,7262.800228,6730.622557
1.804,7269.019042,6733.16896
1.8064,7289.359519,6737.921189
1.7972,7225.169044,6744.83288
1.8032,7279.487476,6755.156052
1.798,7247.331237,6766.378674
1.7984,7263.024053,6780.251777
1.7996,7278.067438,6795.65327
1.796,7259.246033,6811.118128
1.7992,7289.379805,6826.40774
1.7924,7242.219423,6843.023212
1.7916,7247.165691,6859.217705
1.7908,7241.0604,6877.125595
1.7892,7232.594813,6893.246754
1.7876,7221.051814,6907.41493
1.7876,7237.363013,6919.909837
1.7888,7251.736863,6929.098991
1.7888,7247.973016,6935.46537
1.7928,7270.249141,6938.840861
1.7884,7226.609099,6939.543278
1.7888,7225.064106,6937.466679
1.7904,7244.327741,6932.833133
1.7908,7237.12591,6925.693702
1.7916,7236.81345,6916.467269
1.7852,7169.629326,6905.320866
1.7876,7198.873831,6889.708972
1.786,7171.470008,6871.628497
1.7832,7133.524342,6856.8887
1.79,7180.00594,6841.521363
1.7888,7146.978046,6825.810789
1.7896,7146.162069,6809.919501
1.7892,7137.104109,6794.842568
1.7928,7159.542188,6780.682116
1.7916,7159.591678,6767.042784
1.7916,7149.959924,6755.90595
1.7932,7172.970172,6745.228204
1.7904,7153.68864,6736.892946
1.794,7187.263226,6731.137467
1.7916,7174.336159,6727.909521
1.7972,7222.753238,6725.796368
1.7972,7232.597578,6722.289728
1.8028,7290.245822,6724.590479
1.8008,7287.446141,6728.220631
1.8004,7296.415581,6731.125962
1.8004,7292.688793,6734.307672
1.8016,7320.070063,6739.990151
1.802,7320.28234,6743.952038
1.8048,7355.781126,6749.138144
1.8056,7363.547403,6753.080614
1.8,7323.165452,6755.477356
1.7992,7311.211204,6757.86434
1.81,7392.576855,6758.076636
1.8,7310.658873,6757.755664
1.8064,7363.615687,6755.965835
1.8076,7362.041368,6752.351197
1.7992,7292.53316,6747.309424
1.8016,7318.63399,6740.75921
1.802,7306.485788,6732.940234
1.804,7302.99034,6724.197356
1.8028,7273.10105,6714.671928
1.8076,7312.949999,6704.583182
1.8008,7235.600407,6694.375362
1.7952,7196.113934,6684.003925
1.7972,7194.322759,6675.026579
1.7948,7160.872706,6667.187096
1.7968,7165.833944,6660.430889
1.7956,7148.359265,6655.457894
1.7936,7137.394481,6652.307886
1.798,7161.731081,6652.161857
1.7944,7129.930382,6653.586506
1.7996,7174.665998,6656.741545
1.7928,7131.766179,6661.985707
1.7892,7104.293913,6670.058738
1.7944,7153.230819,6679.879051
1.7988,7191.047937,6690.083392
1.7928,7150.243322,6702.161585
1.788,7122.750508,6716.138004
1.7868,7118.236216,6732.756814
1.7904,7152.531143,6748.949118
1.7856,7129.43917,6766.978101
1.786,7137.444507,6783.60648
1.786,7139.00948,6801.113909
1.7892,7171.426773,6817.653953
1.7868,7144.703993,6833.098862
1.7864,7151.617317,6847.967677
1.7848,7149.501131,6859.779511
1.7816,7119.123572,6868.316558
1.7816,7111.62549,6874.420509
1.7808,7115.275624,6877.449791
1.784,7144.906415,6877.48703
1.7812,7111.465419,6874.471466
1.7868,7144.073846,6868.922755
1.7852,7120.427056,6860.930349
1.7816,7082.766002,6850.805985
1.7824,7078.69084,6838.887553
1.7812,7066.985464,6825.634632
1.7824,7058.679637,6811.46148
1.7848,7073.881098,6796.546236
1.7808,7024.182552,6781.600575
1.782,7029.461619,6766.713645
1.7836,7035.292288,6752.522162
1.7808,7006.379738,6738.955714
1.7872,7055.125329,6726.842414
1.79,7065.147821,6715.218709
1.7856,7037.665157,6704.357387
1.788,7058.265688,6695.270066
1.7952,7123.985996,6688.18078
1.7892,7085.556979,6681.174934
1.7896,7095.835878,6676.937417
1.7948,7142.679417,6672.881181
1.7936,7142.050361,6671.898868
1.7924,7143.646319,6671.064656
1.7912,7137.605697,6672.810765
1.7992,7216.185822,6675.718548
1.7956,7193.392368,6678.272934
1.8,7231.250619,6680.894188
1.7972,7225.993266,6684.83471
1.7996,7245.405841,6687.053951
1.8028,7277.470194,6690.715106
1.8032,7282.793305,6693.712191
1.8064,7288.647262,6695.494583
1.8008,7242.557338,6696.763397
1.808,7312.402749,6696.616881
1.7984,7231.673062,6695.390021
1.806,7275.158074,6692.716275
1.8008,7226.590735,6688.700634
1.8016,7242.650404,6683.457575
1.8044,7251.336234,6677.044716
1.8064,7267.42531,6669.909459
1.8012,7226.775605,6662.237798
1.804,7225.260338,6654.44608
1.8024,7204.400462,6646.83109
1.8004,7182.774529,6639.978159
1.8044,7205.015973,6634.49222
1.7964,7119.38928,6630.112769
1.8004,7150.298824,6627.603436
1.8008,7137.528075,6624.692306
1.796,7105.8616,6626.952514
1.7976,7112.566094,6631.197378
1.796,7103.680528,6635.871077
1.7936,7088.201611,6643.281353
1.7912,7075.397546,6653.532033
1.7928,7090.883253,6664.393005
1.7896,7071.11945,6675.126772
1.796,7127.692052,6687.956031
1.7892,7078.461706,6702.208672
1.7884,7084.41835,6718.283593
1.7896,7099.766628,6733.494434
1.792,7129.952532,6750.219962
1.7984,7180.418384,6766.520085
1.7896,7120.200162,6783.179242
1.786,7099.429291,6798.287846
1.79,7125.303544,6812.403165
1.7888,7112.356925,6824.970528
1.7872,7118.32609,6835.818607
1.7904,7135.630148,6844.202275
1.7888,7116.938785,6850.370709
1.7828,7094.029188,6853.322631
1.7856,7107.457317,6854.011032
1.79,7134.58265,6851.858365
1.7884,7121.918217,6847.247067
1.7896,7115.138782,6840.311172
1.7884,7089.663918,6831.321721
1.7836,7058.700961,6820.422318
1.7876,7068.834714,6808.127985
1.7892,7078.353103,6794.656742
1.7828,7022.650844,6780.34171
1.7944,7106.97348,6765.85214
1.7916,7070.655391,6751.562417
1.7864,7024.877644,6737.345552
1.7928,7075.303989,6723.556896
1.7916,7059.229474,6711.173151
1.7916,7053.527134,6699.438892
1.7908,7047.649819,6688.10461
1.7944,7082.784892,6678.347147
1.7948,7085.044081,6670.565342
1.796,7094.267777,6662.694112
1.796,7102.380347,6657.1091
1.796,7111.176771,6652.648823
1.7996,7146.098936,6650.360061
1.7944,7112.373288,6650.29302
1.8032,7194.938471,6650.944737
1.8056,7225.137887,6651.869629
1.7948,7147.22837,6653.483713
1.8028,7224.202871,6655.952503
1.808,7263.998089,6657.783088
1.8008,7217.329265,6659.540645
1.8136,7327.490327,6660.707729
1.8096,7300.12778,6661.286209
1.8084,7264.816498,6661.165364
1.8104,7285.754793,6660.572587
1.812,7296.234278,6658.637047
1.8116,7294.152236,6655.624933
1.816,7321.685466,6651.110881
1.8128,7295.7589,6645.803116
1.8128,7287.057412,6639.610912
1.8108,7277.611108,6632.588482
1.8144,7285.411802,6625.062628
1.812,7245.26611,6617.401316
1.8116,7240.046498,6610.052051
1.8108,7233.490187,6603.468437
1.806,7174.465734,6597.677573
1.8076,7175.00565,6593.370797
1.81,7186.693728,6590.341402
1.798,7093.122622,6589.192664
1.8044,7134.440418,6590.510175
1.8104,7175.806644,6593.512129
1.7988,7083.692283,6597.872464
1.7988,7094.138083,6603.462815
1.8052,7144.951282,6611.659533
1.7992,7103.715443,6619.761757
1.7968,7084.311714,6630.165716
1.7956,7086.211831,6643.371711
1.802,7135.841418,6655.904781
1.8048,7164.619989,6670.923694
1.7972,7109.992389,6688.149392
1.8024,7156.242234,6706.343168
1.7956,7109.331157,6725.954498
1.7964,7124.651973,6744.736207
1.7944,7108.515507,6764.607043
1.798,7152.011214,6783.953752
1.7928,7101.844737,6800.974193
1.792,7105.022848,6816.668259
1.7924,7118.704672,6830.295478
1.7968,7142.561723,6840.844141
1.7984,7153.834406,6848.521992
1.7936,7123.573245,6853.071765
1.7988,7152.460987,6854.824019
1.7944,7113.230656,6853.656726
1.7916,7091.48961,6849.624883
1.792,7096.042249,6842.914657
1.7968,7117.275477,6833.932647
1.7984,7116.338618,6822.872311
1.796,7090.471656,6810.095783
1.7964,7091.869913,6796.069488
1.7932,7054.514639,6780.990006
1.796,7072.290742,6765.034016
1.7984,7069.353663,6748.877421
1.7968,7059.650307,6732.251996
1.7916,7007.975822,6715.785932
1.798,7059.776073,6700.668114
1.7968,7053.215481,6685.982697
1.8008,7084.6892,6672.916267
1.8012,7089.891011,6659.226982
1.8056,7131.074088,6647.444541
1.806,7141.997929,6637.108278
1.8048,7132.075436,6628.59956
1.8076,7166.054819,6621.441077
1.8104,7195.043826,6614.436462
1.814,7234.096532,6608.265461
1.816,7258.984895,6603.32966
1.8248,7340.707513,6598.585521
1.8212,7310.611776,6595.001121
1.818,7293.631281,6594.537236
1.8232,7342.182314,6592.959415
1.8152,7284.476502,6590.989084
1.8148,7279.230533,6588.143324
1.8184,7307.372629,6586.849109
1.8168,7292.112741,6586.068589
1.8236,7350.662587,6584.717507
1.8208,7309.636162,6583.032565
1.814,7263.398664,6581.023836
1.822,7333.333717,6577.101217
1.8164,7276.919773,6573.16512
1.8152,7260.65056,6568.57472
1.8184,7286.590791,6563.352172
1.8132,7208.700496,6557.962921
1.8136,7209.619861,6552.067482
1.81,7173.524272,6546.628552
1.81,7169.947027,6541.786752
1.8156,7202.779175,6538.294425
1.812,7153.480677,6536.208742
1.8116,7140.951498,6535.250387
1.8064,7092.126879,6536.374157
1.8064,7085.545911,6539.687238
1.8064,7082.189494,6544.924814
1.8068,7093.246176,6551.94185
1.804,7069.106611,6561.268983
1.802,7060.587927,6572.111687
1.7992,7041.120994,6584.368279
1.8032,7080.580546,6597.794418
1.8004,7063.511876,6612.634204
1.7996,7066.243755,6628.444012
1.7996,7072.152635,6644.325328
1.7972,7060.214413,6661.831076
1.7992,7081.583697,6680.277609
1.7928,7043.473475,6698.832333
1.7968,7076.368544,6716.537613
1.7948,7067.426476,6734.713908
1.796,7078.262152,6751.96848
1.7904,7047.12023,6768.145651
1.7912,7038.497507,6782.337658
1.7904,7048.027996,6794.911982
1.7972,7087.917134,6804.785401
1.794,7072.675449,6812.553724
1.7916,7057.147404,6817.313545
1.7972,7082.888105,6819.375678
1.7964,7073.97137,6818.783593
1.796,7067.46803,6815.524019
1.7964,7068.943547,6809.559641
1.7972,7076.781726,6801.620149
1.7928,7041.846508,6791.57999
1.7956,7050.373558,6779.876437
1.7956,7041.453325,6766.621625
1.7984,7044.16835,6752.472175
1.7924,7012.188722,6736.838886
1.7968,7019.662368,6721.53141
1.798,7029.279758,6705.322172
1.7932,6982.980267,6689.535823
1.7984,7026.066245,6674.166793
1.7956,7007.334301,6659.606102
1.7964,7011.668701,6646.431413
1.7984,7022.23937,6634.147778
1.7944,6996.107939,6621.418756
1.8008,7049.301624,6610.440556
1.7956,7015.233524,6600.968993
1.8016,7064.172226,6592.744942
1.7956,7021.028725,6584.515925
1.8012,7076.461715,6577.977623
1.8044,7103.956215,6571.67641
1.8076,7139.047803,6568.28604
1.8016,7097.801637,6564.682781
1.8056,7137.106473,6561.904852
1.8048,7124.127525,6558.958455
1.8104,7179.725054,6557.931264
1.8128,7210.088912,6556.424743
1.8096,7165.299131,6553.177077
1.8148,7216.836065,6550.368593
1.8092,7176.948609,6546.46388
1.8128,7203.574863,6542.3582
1.8152,7221.683283,6538.054171
1.8124,7202.253315,6533.380433
1.8156,7216.08286,6528.319589
1.8172,7220.399835,6522.876328
1.8136,7195.370876,6517.335224
1.8108,7160.312726,6511.905342
1.8128,7156.006153,6506.7548
1.8112,7140.007978,6502.010038
1.8144,7155.658643,6498.222584
1.8072,7083.041792,6495.772655
1.8096,7108.270162,6494.630748
1.8064,7075.645343,6496.148407
1.8056,7062.732111,6499.246633
1.8076,7066.226753,6504.473002
1.8132,7110.633055,6510.334349
1.8044,7049.943415,6519.421942
1.7984,7001.558626,6531.511058
1.8056,7057.373336,6543.193266
1.8012,7024.17049,6557.68078
1.8044,7054.539977,6573.464516
1.8016,7038.554618,6587.755156
1.7972,7008.195186,6606.07156
1.8008,7041.501159,6625.044734
1.7952,7005.305835,6644.31804
1.7948,7008.056805,6663.904668
1.8008,7062.323689,6683.603234
1.7964,7031.033512,6702.559806
1.7984,7049.908883,6720.785845
1.8036,7082.492889,6738.44896
1.7972,7051.932823,6754.598818
1.8,7066.134349,6768.108698
1.7984,7066.744403,6779.669228
1.8044,7098.13005,6788.252961
1.7984,7051.556079,6794.491062
1.8,7070.359265,6797.945229
1.7924,7011.68272,6798.647441
1.794,7024.355605,6796.470221
1.7964,7046.680953,6791.722675
1.7972,7044.878718,6784.560009
1.7916,6991.860802,6775.355331
1.7972,7023.208219,6764.408514
1.8016,7044.940405,6751.987606
1.7964,6995.909117,6738.23132
1.7988,7011.507286,6723.731054
1.802,7023.252002,6708.87603
1.7996,7008.604757,6693.307555
1.7956,6976.850858,6678.183739
1.7996,6989.717978,6663.185045
1.8044,7036.443165,6647.931018
1.8,6999.069071,6633.615692
1.7988,6984.382575,6619.851965
1.802,7018.381098,6607.261291
1.7912,6941.317458,6595.368757
1.8032,7032.976398,6584.800544
1.806,7062.564971,6573.758647
1.8076,7075.731519,6563.357268
1.8032,7050.817572,6552.772525
1.8044,7071.165987,6542.400094
1.8028,7057.737618,6532.872958
1.8116,7130.045742,6524.882369
1.8164,7183.434029,6518.330276
1.8132,7173.113462,6512.11391
1.8144,7177.028286,6505.437596
1.8092,7144.461009,6502.358354
1.8096,7144.370024,6498.571823
1.8124,7154.433492,6496.82644
1.8144,7181.165232,6490.783546
1.8136,7175.71538,6486.954019
1.8164,7189.514885,6483.239913
1.8112,7144.701877,6479.507393
1.8116,7158.699675,6475.441066
1.8152,7183.65378,6471.187694
1.8144,7166.662254,6466.744663
1.8136,7152.960662,6462.0897
1.8148,7163.380185,6457.461092
1.8144,7142.130272,6453.139038
1.8168,7157.156535,6449.570852
1.8196,7163.199627,6446.775312
1.8068,7048.083678,6445.374682
1.8104,7061.529974,6445.544332
1.8152,7085.552999,6448.384598
1.81,7044.785542,6453.394988
1.8076,7007.145382,6460.8766
1.7984,6941.70776,6469.972026
1.8008,6959.56487,6481.888962
1.8052,6996.970658,6496.013467
1.7992,6961.553403,6511.391405
1.8064,7020.130575,6527.31175
1.8008,6985.438335,6542.644323
1.8028,7003.993382,6558.40338
1.8028,7007.475451,6573.054565
1.802,7007.21584,6589.251185
1.802,7007.261616,6606.298474
1.7964,6970.813015,6622.988089
1.7984,6990.563756,6639.979048
1.7944,6962.478724,6656.762517
1.7912,6942.914326,6673.567294
1.7968,6983.804741,6688.911093
1.7932,6966.904351,6703.67243
1.7944,6976.994856,6716.155058
1.796,6989.108927,6727.15596
1.794,6978.106937,6735.581265
1.796,6990.138487,6741.588275
1.7912,6963.784454,6745.600123
1.7972,7001.823029,6746.961252
1.7948,6974.342379,6746.105526
1.7972,6985.786537,6742.814216
1.7976,6982.666038,6737.527283
1.7964,6973.098846,6730.312898
1.7996,6991.250303,6721.363089
1.7968,6959.542806,6710.673807
1.7924,6919.801757,6698.318128
1.7928,6933.480583,6684.706417
1.7936,6923.384178,6670.848449
1.7884,6882.339462,6656.203715
1.7944,6917.244304,6641.253486
1.7972,6926.45797,6625.757594
1.7984,6947.141849,6610.496549
1.7952,6922.7097,6595.755017
1.7952,6918.208884,6582.356566
1.8008,6961.160411,6569.361235
1.8044,6990.444656,6556.819475
1.8032,6983.224047,6544.710822
1.8024,6983.421137,6534.366479
1.8072,7025.504565,6524.30358
1.8024,6992.71915,6514.017683
1.8036,7010.052885,6504.052154
1.8048,7023.292711,6496.499119
1.8108,7073.792662,6487.263746
1.8076,7060.198694,6479.372965
1.814,7101.028927,6471.15164
