Total Volume, Total Energy, Total Energy (Particle) 
1.9472,8685.610512,7581.231204
1.9428,8644.468769,7573.264484
1.9412,8641.289509,7570.357148
1.9408,8647.905737,7572.657887
1.938,8648.238204,7583.420416
1.9364,8677.934149,7603.208644
1.9372,8741.023803,7627.629433
1.9388,8795.015946,7658.519797
1.938,8806.287434,7696.025616
1.9404,8881.108486,7725.333736
1.9336,8884.229612,7742.936531
1.9408,8989.326758,7771.405848
1.938,9009.690933,7809.210357
1.9352,8996.575931,7850.660281
1.9428,9146.638281,7889.759469
1.9376,9159.193654,7925.676035
1.9392,9218.635984,7961.065084
1.9388,9239.370302,7990.944701
1.9432,9328.806163,8015.808808
1.9376,9234.495951,8035.082213
1.9324,9243.405379,8048.690253
1.9344,9249.7473,8056.29346
1.9396,9287.078226,8057.02907
1.9388,9307.452724,8053.147845
1.9428,9355.304299,8043.354881
1.942,9340.605448,8026.653817
1.9492,9549.833224,8005.977287
1.9444,9448.550403,7979.39259
1.9484,9461.623112,7948.685799
1.954,9451.300128,7914.416166
1.9496,9387.170216,7874.873842
1.9556,9394.422588,7833.632947
1.9556,9341.762948,7790.240341
1.9612,9361.878175,7745.176001
1.9492,9177.93535,7699.365914
1.9564,9213.063296,7653.926529
1.9572,9140.844408,7609.032715
1.9532,9006.192436,7566.099495
1.9544,9043.464025,7526.344053
1.95,8937.727147,7489.890884
1.9576,8972.516034,7458.215887
1.9596,8940.192387,7432.282428
1.968,9067.100872,7412.000166
1.9664,9020.39009,7400.449378
1.9768,9123.186584,7396.125155
1.9828,9172.409224,7401.024226
1.9808,9155.511318,7413.125803
1.984,9099.558264,7433.403733
1.9856,9142.518976,7466.059076
1.9872,9146.764193,7510.236837
1.9868,9129.483479,7558.007525
1.9828,9103.60788,7605.465862
1.9812,9099.656872,7641.3275
1.9888,9175.508116,7693.000867
1.9868,9190.641413,7740.698245
1.9904,9228.828721,7799.233608
1.9908,9257.502297,7872.577462
1.9876,9301.025595,7937.255647
1.982,9268.692122,8005.526215
1.9884,9348.527176,8075.768853
1.9892,9393.132744,8140.122135
1.9856,9408.054709,8200.390064
1.9792,9407.761902,8250.889487
1.9864,9522.84117,8289.35836
1.9832,9504.855146,8323.103835
1.9872,9574.841486,8343.673738
1.9828,9578.222709,8354.267717
1.9892,9646.042561,8367.229351
1.9904,9662.026397,8373.20993
1.9912,9700.419423,8370.773282
1.9908,9664.28771,8358.287339
1.994,9684.269764,8342.004636
1.9964,9676.931044,8317.61831
1.9888,9592.023537,8282.890208
1.988,9568.912437,8244.446992
1.986,9495.204591,8197.783496
1.9864,9500.159136,8150.827863
1.9828,9423.394624,8102.616718
1.9796,9350.832761,8052.557877
1.9856,9350.460521,7999.559567
1.9756,9204.105808,7945.042366
1.9772,9152.987571,7890.472083
1.9768,9106.761309,7834.452539
1.9776,9043.452131,7778.873319
1.9748,8962.781836,7724.576538
1.9736,8895.352674,7671.801111
1.97,8824.542636,7620.698084
1.9688,8760.861047,7572.728305
1.9708,8748.301329,7526.830403
1.9632,8644.299182,7485.687215
1.9644,8617.811681,7449.242558
1.9652,8594.154312,7417.717761
1.9656,8575.759775,7390.102115
1.9644,8556.898345,7367.488824
1.9692,8583.541599,7352.621344
1.9708,8598.249716,7343.877194
1.9652,8568.121467,7342.137118
1.9512,8453.223294,7330.063461
1.9688,8606.406346,7343.100328
1.9656,8601.512914,7369.483872
1.9612,8589.987649,7400.947276
1.962,8619.602305,7439.019171
1.9656,8715.43921,7481.819636
1.9692,8787.146885,7526.830621
1.9664,8824.508326,7573.608844
1.97,8880.634349,7620.841286
1.9716,8967.163917,7667.616858
1.9692,8997.59502,7712.362782
1.9816,9163.592679,7754.687708
1.9744,9151.138906,7793.863672
1.9824,9243.543628,7828.644163
1.9836,9281.641734,7859.213439
1.9888,9380.687026,7885.030945
1.9892,9404.595019,7904.9187
1.988,9391.605855,7917.827655
1.9916,9458.794501,7924.069342
1.9872,9411.914927,7926.326002
1.9916,9458.529891,7922.308971
1.9868,9388.112784,7912.883041
1.9892,9404.207842,7897.954942
1.9992,9468.252862,7877.268084
1.9964,9426.136822,7851.348086
1.9936,9374.445843,7820.643654
1.9968,9361.253027,7785.717023
2.0036,9373.033798,7746.945353
2.0048,9340.09972,7705.808144
2.0068,9298.181619,7662.31687
2.0056,9236.018761,7617.662473
2.01,9249.372357,7558.823469
2.0148,9243.240564,7515.822118
2.01,9148.590497,7472.508185
2.0088,9094.343458,7431.127222
2.0084,9043.833909,7391.010524
2.006,8982.458672,7354.628555
2.0132,9014.312102,7322.62832
2.014,8980.209809,7295.066709
2.0144,8965.758711,7269.710089
2.0128,8918.708343,7250.626605
2.0216,8986.563747,7236.951224
2.0228,8993.061705,7228.796178
2.0172,8936.954305,7224.525436
2.0212,8969.892129,7224.095124
2.0124,8902.849941,7227.407707
2.008,8865.124972,7228.183563
2.01,8870.163894,7233.728268
2.0148,8929.575787,7248.148881
2.0096,8901.409705,7266.773667
2.0084,8864.973302,7283.272292
2.0132,8941.588096,7308.420643
2.012,8970.225125,7337.303744
2.0164,9023.557657,7363.096215
2.0184,9084.817169,7391.708793
2.016,9111.219064,7419.664166
2.0232,9192.079935,7445.882708
2.0252,9252.807117,7470.636021
2.0192,9239.483624,7492.633481
2.024,9318.331916,7511.835686
2.0176,9261.676726,7528.262183
2.0196,9305.9599,7541.175721
2.02,9346.053887,7551.088115
2.0236,9389.289879,7557.016992
2.0324,9497.611028,7559.369666
2.0288,9457.704473,7557.968952
2.0284,9454.233574,7552.874212
2.0316,9471.378088,7544.101176
2.026,9413.576331,7531.650237
2.0272,9403.151897,7515.781682
2.0304,9429.863574,7496.757698
2.0324,9417.237935,7474.758482
2.0264,9342.064966,7450.146676
2.0288,9342.868279,7423.32137
2.0224,9209.061417,7393.927928
2.0248,9217.864063,7364.155874
2.0236,9147.69578,7334.002827
2.0224,9091.329197,7304.007851
2.0212,9021.029869,7275.119173
2.018,8962.875847,7247.540781
2.0248,8977.545201,7223.273755
2.0164,8851.086976,7202.509869
2.0204,8875.728568,7183.387263
2.0152,8788.959471,7171.222787
2.0116,8754.602446,7160.711457
2.0128,8732.062098,7156.319144
2.0132,8725.418623,7155.575703
2.0136,8721.870902,7158.531613
2.0176,8744.074272,7165.739908
2.0104,8688.021316,7177.019059
2.0108,8698.592414,7192.770917
2.0108,8708.534939,7211.598544
2.0076,8685.153107,7234.850519
2.004,8674.350466,7263.059649
2.0048,8701.336632,7294.175694
2.0088,8756.767967,7328.75147
2.0056,8741.583197,7366.723026
2.0088,8799.889082,7408.264991
2.0024,8764.894701,7450.150435
2.004,8817.468325,7488.852246
2.002,8852.949902,7530.529075
2.0028,8875.191267,7574.656288
2.0088,8967.628467,7618.643515
2.0056,8973.340021,7659.581767
2.0116,9050.023014,7697.959314
2.004,9020.861333,7733.418257
2.0096,9079.996644,7765.871807
2.008,9100.321403,7794.494799
2.0088,9104.964132,7818.410827
2.01,9136.994878,7837.253589
2.0124,9184.395301,7850.670785
2.01,9173.220577,7857.65478
2.008,9150.096216,7859.717236
2.0096,9179.015276,7855.975188
2.0024,9108.078234,7846.42356
2.0116,9177.777115,7831.236316
2.008,9144.500046,7810.651068
2.0096,9131.460775,7784.948658
2.0088,9092.131982,7753.882496
2.008,9063.348652,7719.307525
2.01,9042.458096,7681.1768
2.0124,9031.962815,7640.026722
2.0156,9013.559494,7596.608523
2.0064,8907.913804,7551.642904
2.0108,8901.172787,7506.296493
2.0096,8840.051744,7460.754883
2.0144,8852.397326,7416.226043
2.0088,8763.745252,7373.278439
2.0136,8785.328689,7332.619007
2.0176,8776.846198,7295.209058
2.0164,8742.718829,7260.528454
2.0188,8741.459901,7229.653745
2.018,8716.716867,7202.415838
2.0236,8755.585612,7179.561123
2.0156,8680.119358,7160.895713
2.0228,8742.95135,7145.77367
2.0252,8768.173124,7135.140156
2.0272,8796.069818,7128.106838
2.0252,8787.983141,7124.229114
2.03,8855.802181,7124.471558
2.0312,8897.232455,7126.809467
2.0308,8918.255528,7132.300578
2.0328,8973.339133,7139.728213
2.0304,8988.298343,7148.945686
2.036,9072.071972,7159.693628
2.0256,9019.566838,7171.435136
2.034,9132.298133,7185.460665
2.0336,9167.592324,7200.142169
2.0332,9182.067561,7214.962382
2.0348,9235.580117,7230.443912
2.0356,9282.777058,7244.060727
2.0396,9346.369414,7256.780221
2.038,9326.178775,7267.544241
2.0396,9375.594883,7276.558804
2.0388,9384.898821,7283.146164
2.0388,9416.934111,7287.476973
2.0396,9427.772797,7289.160469
2.0396,9431.197923,7288.404374
2.0352,9368.560584,7285.151955
2.0392,9416.881819,7279.530852
2.0404,9403.635501,7271.778256
2.0424,9407.609058,7262.083945
2.0444,9394.397929,7250.654645
2.0384,9342.422787,7237.897416
2.0448,9376.384544,7224.247002
2.0408,9301.325458,7209.859706
2.0392,9249.83864,7195.253347
2.0352,9198.192287,7180.859352
2.0432,9242.787744,7167.091824
2.0388,9167.029556,7154.5694
2.0456,9188.001992,7143.783497
2.0404,9106.151149,7135.004356
2.0384,9050.233668,7128.520116
2.0404,9020.457266,7124.371335
2.038,8968.460203,7125.179557
2.032,8875.67394,7130.039233
2.0328,8851.423487,7138.324906
2.0364,8876.234955,7150.309817
2.0248,8748.383807,7165.87143
2.0288,8769.757958,7184.095336
2.0232,8708.017841,7204.894317
2.0236,8700.829083,7231.883275
2.0144,8622.49646,7262.179251
2.0132,8632.999058,7297.96947
2.0164,8684.647517,7337.437713
2.0168,8713.777441,7380.076936
2.0192,8764.38078,7421.380001
2.0172,8764.56089,7460.976645
2.0176,8801.095974,7499.81725
2.0192,8832.053566,7536.652434
2.0172,8842.098468,7572.207448
2.0212,8899.496624,7606.030337
2.014,8878.993385,7638.149319
2.014,8892.612113,7668.45761
2.0164,8939.439722,7697.615855
2.018,8974.803572,7725.897744
2.0132,8947.418752,7752.974671
2.0156,8987.319755,7777.05304
2.0136,9009.616869,7797.717523
2.014,9030.168833,7814.805684
2.02,9078.69978,7827.954666
2.0212,9089.065092,7836.792159
2.0244,9122.6577,7841.168934
2.0204,9096.655499,7841.034805
2.02,9097.301938,7836.088739
2.0208,9077.908654,7826.702997
2.0216,9096.152705,7811.706836
2.0184,9049.974867,7793.710658
2.0176,9023.602775,7771.590413
2.0204,9018.658965,7745.831974
2.0176,8961.596179,7716.871561
2.0136,8905.507345,7685.094677
2.0212,8939.784755,7651.136221
2.022,8913.593386,7615.931955
2.0188,8854.964047,7579.65789
2.0196,8827.596921,7543.307189
2.0132,8731.445776,7507.469854
2.0196,8762.108519,7472.220351
2.026,8790.252485,7438.750265
2.0132,8656.903246,7407.03722
2.018,8674.850671,7377.731296
2.018,8655.840003,7350.710712
2.0156,8617.644443,7326.951381
2.0188,8634.900284,7305.867185
2.0224,8654.573571,7287.654787
2.0212,8634.821878,7272.166882
2.0184,8612.933387,7259.900357
2.0208,8633.594327,7250.287893
2.0208,8642.639539,7244.364895
2.02,8640.568215,7240.82822
2.0256,8708.506552,7240.74362
2.0272,8738.150129,7243.453675
2.0272,8763.555452,7249.570926
2.0244,8764.46046,7257.632289
2.024,8787.325137,7268.281548
2.0268,8840.341639,7280.532756
2.0344,8934.355813,7292.353044
2.0224,8860.666776,7307.422564
2.0248,8909.160858,7323.411608
2.0308,8996.359307,7340.052317
2.026,8974.498606,7357.343036
2.03,9052.541019,7372.859588
2.0336,9103.867652,7387.6447
2.034,9129.196364,7400.737224
2.0268,9090.811377,7411.867612
2.0272,9107.1507,7420.484837
2.032,9153.456887,7426.587369
2.0336,9197.264802,7429.961101
2.03,9166.766531,7430.67632
2.032,9177.081513,7428.681377
2.0356,9201.65693,7424.193173
2.0292,9134.201502,7417.132113
2.0312,9126.28984,7407.945773
2.032,9118.217679,7396.795542
2.0352,9120.584922,7383.999688
2.0332,9076.964033,7370.068938
2.0332,9046.424777,7355.307365
2.0308,8992.355999,7340.124314
2.0308,8971.014249,7325.095657
2.0268,8908.322654,7310.620327
2.0248,8853.749591,7297.334594
2.0288,8851.467086,7285.34981
2.0212,8758.233438,7275.335008
2.0232,8742.59842,7267.828497
2.0248,8725.003338,7263.783657
2.0272,8713.16842,7263.278197
2.0272,8692.366904,7267.586673
2.0252,8654.701333,7276.881754
2.02,8602.217533,7289.900434
2.0236,8628.641792,7306.802936
2.0168,8571.052575,7328.296975
2.0228,8625.387333,7351.481642
2.022,8622.07988,7376.358105
2.0204,8621.431341,7403.515768
2.0136,8573.664652,7431.985285
2.0208,8652.124739,7461.892302
2.0192,8652.418574,7493.361772
2.02,8676.387691,7525.723129
2.0196,8699.251655,7558.693823
2.0168,8705.019482,7592.329464
2.0144,8700.94459,7625.551019
2.0176,8743.386157,7659.32293
2.014,8742.715314,7693.050273
2.0128,8762.463823,7726.084195
2.0156,8823.106623,7757.578115
2.0132,8817.791338,7786.992818
2.0176,8886.859098,7814.565234
2.0148,8879.093241,7839.406802
2.0156,8903.582181,7861.277059
2.0152,8914.245041,7879.615909
2.0176,8963.923949,7894.623005
2.0112,8911.69983,7905.893262
2.0108,8927.645473,7913.012578
2.0124,8938.330789,7916.123952
2.0152,8961.988272,7914.802508
2.0164,8979.239473,7909.455323
2.016,8980.339069,7899.943628
2.0172,8967.129897,7886.214013
2.0148,8934.87356,7868.633517
2.0212,8972.004409,7847.44486
2.0148,8903.795962,7822.789654
2.0156,8882.900424,7795.284505
2.0176,8854.281317,7765.244882
2.0148,8816.240225,7733.092062
2.0204,8828.485281,7699.783722
2.0172,8783.139352,7665.493545
2.0172,8736.139465,7631.14028
2.0116,8665.847493,7596.978294
2.0128,8653.437301,7563.950595
2.012,8614.350199,7532.676713
2.0132,8604.635858,7502.920729
2.0196,8634.355052,7475.820919
2.0192,8608.142282,7451.521309
2.016,8567.007572,7429.721825
2.0164,8558.847119,7410.99719
2.016,8548.882552,7395.045826
2.022,8593.952117,7383.148612
2.0224,8598.24233,7374.209301
2.0176,8559.21507,7367.954629
2.0236,8615.856806,7365.481367
2.0188,8586.872487,7366.33244
2.022,8628.157814,7370.119949
2.0236,8659.878034,7376.774027
2.0248,8691.332945,7385.75048
2.0188,8660.684603,7397.645186
2.0256,8737.396743,7411.899053
2.0236,8747.743449,7427.892856
2.024,8783.664309,7445.146729
2.028,8848.303264,7463.293047
2.0316,8901.281035,7481.290546
2.0208,8843.303464,7499.493501
2.028,8924.398374,7499.203502
2.0228,8914.580955,7518.130855
2.0236,8936.367846,7533.000247
2.0256,8994.598193,7546.150568
2.0232,8990.101295,7556.823958
2.026,9015.879031,7565.072083
2.0268,9013.509069,7570.802259
2.0272,9031.95399,7573.909981
2.0216,8986.559862,7573.962018
2.0248,9034.088971,7571.098714
2.0216,8997.456599,7565.436951
2.026,9021.775044,7557.180748
2.0264,8999.993941,7546.586778
2.0332,9040.605603,7533.949481
2.0284,8977.070813,7519.601105
2.0264,8936.273316,7504.035944
2.0256,8908.436552,7487.64153
2.0188,8822.202088,7470.682671
2.0224,8833.519336,7453.660494
2.0216,8792.77504,7437.309421
2.0256,8787.373883,7421.833302
2.0212,8734.952831,7407.579768
2.0184,8681.0724,7395.676567
2.0172,8642.468095,7385.855064
2.0204,8635.899102,7378.504665
2.0204,8621.888098,7373.452579
2.0172,8573.588116,7371.906976
2.016,8553.387202,7372.658744
2.0172,8548.225304,7376.574753
2.0104,8484.051053,7383.27386
2.0112,8488.839933,7392.884749
2.0116,8487.180445,7405.055711
2.0176,8541.677181,7420.108776
2.0116,8504.85694,7429.658767
2.0148,8529.45883,7452.773903
2.0168,8559.583508,7475.814053
2.008,8504.22987,7501.880408
2.0148,8570.049973,7529.567344
2.016,8613.982853,7559.690823
2.0092,8577.55775,7590.726412
2.0116,8619.993115,7623.435191
2.0112,8643.389175,7656.200518
2.0068,8637.477188,7685.965718
2.0088,8671.785798,7719.148653
2.0088,8702.272304,7749.923207
2.008,8721.967923,7778.938418
2.0088,8751.389662,7805.499464
2.0124,8792.587197,7829.190639
2.0116,8817.226158,7849.801646
2.0064,8794.906443,7866.748014
2.0148,8872.146608,7879.914493
2.0128,8870.743309,7889.075792
2.0088,8842.601218,7894.169715
2.0052,8815.402317,7895.026006
2.0088,8846.513356,7891.644383
2.008,8843.608584,7884.195145
2.01,8843.684236,7872.748213
2.0148,8868.203701,7857.505725
2.0136,8842.124944,7838.723201
2.0072,8779.70462,7816.759689
2.0108,8780.875744,7791.931929
2.01,8745.951079,7764.723169
2.0076,8700.630155,7735.52882
2.0096,8702.686904,7705.027938
2.0112,8679.443647,7673.717549
2.0148,8680.736375,7642.264988
2.0064,8586.248732,7611.103913
2.0124,8608.20656,7580.897708
2.0136,8579.278096,7551.881431
2.0092,8530.599766,7524.204469
2.0072,8491.549405,7498.803496
2.0112,8509.380924,7475.802017
2.0064,8448.475081,7455.337601
2.0136,8510.291545,7436.870863
2.0108,8474.195274,7422.172947
2.0124,8483.094664,7409.813528
2.0128,8482.70049,7400.339222
2.0088,8452.693574,7393.719337
2.008,8451.838174,7389.45142
2.014,8509.911126,7388.024253
2.018,8551.122144,7389.386788
2.0192,8573.322536,7393.557327
2.0176,8586.713977,7400.283582
2.0188,8610.067215,7408.585944
2.0232,8670.291586,7419.913588
2.0188,8651.591203,7432.902896
2.0236,8713.594092,7447.509415
2.0144,8669.276693,7463.448183
2.02,8747.309753,7479.800306
2.02,8779.307697,7496.444922
2.0188,8782.768589,7512.816985
2.0208,8829.310739,7528.458861
2.0228,8874.233844,7542.862629
2.0228,8886.381589,7555.680864
2.0204,8894.726966,7566.529163
2.0204,8908.111713,7574.942948
2.0276,8979.108903,7580.862585
2.026,8976.911668,7584.146109
2.0236,8951.262011,7584.637303
2.0228,8959.17966,7582.326776
2.0236,8962.111226,7577.203342
2.0252,8968.540214,7569.400427
2.0272,8960.648903,7559.035489
2.0228,8912.329061,7546.384967
2.0288,8949.150739,7531.771416
2.022,8866.371655,7515.480063
2.018,8815.890882,7497.911727
2.0196,8804.960506,7479.631822
2.0228,8788.792965,7461.185417
2.0216,8752.01083,7442.86633
2.0208,8724.800454,7425.297561
2.0168,8676.918256,7409.023648
2.0184,8640.944816,7394.84909
2.0188,8620.111741,7382.503975
2.014,8554.979962,7372.825986
2.0168,8565.577624,7365.935221
2.0164,8532.96699,7362.267032
2.0156,8515.586302,7361.113671
2.0172,8522.736635,7363.567795
2.0116,8467.229331,7369.537657
2.0152,8489.775796,7378.568688
2.0124,8466.189668,7390.050674
2.0208,8538.829684,7404.7945
2.012,8470.672402,7421.590435
2.0168,8520.306923,7441.407495
2.014,8508.434832,7463.265689
2.008,8473.795077,7487.231259
2.0148,8537.531661,7513.114218
2.0124,8538.878639,7541.062356
2.0076,8528.325954,7570.502067
2.0132,8585.861211,7600.3392
2.01,8592.162164,7631.030375
2.014,8635.275485,7661.935578
2.008,8620.252258,7692.751448
2.0108,8661.353975,7722.321792
2.0096,8676.081859,7751.035297
2.014,8734.305049,7777.882369
2.0136,8756.206515,7802.114673
2.0096,8730.399861,7823.525116
2.014,8791.759435,7841.926152
2.0088,8756.672225,7856.746772
2.0112,8796.218036,7867.790767
2.004,8755.776443,7874.931038
2.0084,8784.424656,7877.969718
2.0072,8781.066414,7877.018392
2.0112,8808.312441,7871.976929
2.012,8808.459652,7862.955042
2.0104,8772.93778,7850.174984
2.0116,8786.220321,7833.778319
2.014,8798.054941,7814.006607
2.0076,8725.441333,7791.263522
2.014,8749.016081,7765.872026
2.0064,8677.843099,7738.310798
2.0052,8633.184963,7709.048429
2.0092,8639.792733,7678.605264
2.0076,8595.083526,7647.461039
2.0128,8614.124191,7616.0486
2.0108,8569.984835,7584.977763
2.0072,8516.945234,7554.781508
2.0116,8532.286039,7526.06403
2.0056,8460.856829,7499.327715
2.0136,8506.900062,7474.422855
2.0096,8459.234549,7451.991084
2.0112,8458.12615,7432.343295
2.0136,8469.518838,7415.63137
2.0076,8410.278716,7402.010054
2.0132,8454.392754,7391.014575
2.0116,8438.582474,7383.305739
2.0168,8487.43569,7378.549311
2.0136,8467.142933,7376.883756
2.0124,8465.752795,7377.962807
2.0124,8477.495735,7381.873865
2.0128,8499.49692,7388.483151
2.0172,8554.036273,7397.45197
2.0176,8579.015547,7408.480113
2.0148,8580.872724,7420.960404
2.0172,8627.055145,7435.134978
2.0132,8607.024346,7449.917902
