6.649831,1.010262,0.021925,3.2E-05,11.877139,0.41879,0.551916,4.92332
6.664184,1.006002,0.021927,3.2E-05,11.850074,0.417316,0.550853,4.862798
6.468411,0.988312,0.021671,3.1E-05,11.676832,0.418371,0.549525,4.848539
6.452511,0.984787,0.0216,3.1E-05,11.646684,0.414595,0.545194,4.839905
6.468814,0.984757,0.021605,3.1E-05,11.616021,0.414097,0.545205,4.836317
6.464965,0.982738,0.021608,3.1E-05,11.584948,0.412948,0.543417,4.805863
6.450429,0.977846,0.020976,3.1E-05,11.54951,0.41861,0.541622,4.803473
6.453513,0.977392,0.020931,3.1E-05,11.521854,0.417847,0.541782,4.785072
6.442901,0.974487,0.020887,3.1E-05,11.486311,0.418651,0.545341,4.778403
6.445726,0.957536,0.020847,3.1E-05,11.46424,0.415642,0.542345,4.764481
6.439051,0.957836,0.02085,3.1E-05,11.467113,0.416082,0.542327,4.762115
6.440691,0.961415,0.02085,3E-05,11.453801,0.413672,0.540619,4.772301
6.431524,0.95763,0.020846,3E-05,11.433335,0.416091,0.541608,4.770544
6.425529,0.960116,0.020853,3E-05,11.422818,0.41379,0.540259,4.760061
6.410675,0.961663,0.020852,3E-05,11.415482,0.414364,0.540206,4.765709
6.421926,0.962162,0.020321,3E-05,11.389395,0.413533,0.539778,4.758522
6.415013,0.962119,0.020322,3E-05,11.336943,0.412871,0.537582,4.748953
6.402692,0.960263,0.020285,3E-05,11.302684,0.415887,0.537438,4.756235
6.394275,0.958103,0.020285,3E-05,11.292788,0.419007,0.538617,4.747096
6.374776,0.956966,0.020277,3E-05,11.277706,0.418905,0.538604,4.746897
6.390651,0.954017,0.020277,2.9E-05,11.246528,0.421611,0.538751,4.739389
6.377746,0.953607,0.020279,2.9E-05,11.257656,0.421528,0.541082,4.730081
6.382934,0.958936,0.020324,2.9E-05,11.2442,0.421854,0.541113,4.724268
6.385643,0.957713,0.020325,2.9E-05,11.238834,0.425511,0.545594,4.72494
6.384747,0.958392,0.020323,2.9E-05,11.247876,0.425576,0.540992,4.702949
6.399983,0.959111,0.020319,2.9E-05,11.225344,0.42568,0.544966,4.699227
6.368896,0.958878,0.020321,2.9E-05,11.252956,0.426037,0.541692,4.694234
6.383398,0.962094,0.020324,2.9E-05,11.250605,0.427472,0.541702,4.696666
6.379225,0.954413,0.019741,2.9E-05,11.279797,0.431345,0.541772,4.696554
6.366476,0.951927,0.019742,2.9E-05,11.306868,0.431722,0.540427,4.701945
6.384793,0.954039,0.019779,2.9E-05,11.324596,0.430775,0.541632,4.698868
6.365994,0.956168,0.019774,2.9E-05,11.354198,0.43178,0.541761,4.703857
6.393961,0.95643,0.019766,2.9E-05,11.357609,0.429169,0.541861,4.707435
6.387397,0.953322,0.019768,2.9E-05,11.369279,0.430653,0.543446,4.703886
6.374626,0.955416,0.019768,2.9E-05,11.399206,0.433311,0.542427,4.705212
6.381174,0.955782,0.019765,2.9E-05,11.412374,0.434917,0.542583,4.747386
6.380624,0.95969,0.019988,2.9E-05,11.450049,0.42859,0.542897,4.752917
6.389229,0.958815,0.020029,2.9E-05,11.471861,0.428771,0.54337,4.760786
6.393423,0.960178,0.020033,2.9E-05,11.497416,0.429223,0.542268,4.771514
6.414546,0.963989,0.020075,3E-05,11.511628,0.430146,0.543749,4.780677
6.416005,0.963544,0.020071,3E-05,11.521673,0.423878,0.544167,4.781368
6.419596,0.961977,0.021201,3E-05,11.530428,0.423695,0.544165,4.777524
6.423084,0.961856,0.021201,3E-05,11.560699,0.42156,0.541843,4.781601
6.435308,0.959451,0.022188,3E-05,11.583263,0.425381,0.54151,4.79189
6.46009,0.96178,0.02219,3E-05,11.589284,0.430084,0.543242,4.791718
6.442146,0.961972,0.02219,3E-05,11.615793,0.429742,0.543175,4.791299
6.468254,0.96208,0.022186,3E-05,11.63016,0.437411,0.544372,4.813976
6.453687,0.970199,0.022187,3E-05,11.68954,0.438263,0.546298,4.815577
6.461627,0.983092,0.022255,3E-05,11.696835,0.434361,0.544905,4.818841
6.462987,0.981327,0.022253,3E-05,11.719473,0.441867,0.544945,4.818098
6.439371,0.983404,0.022247,3.1E-05,11.755473,0.439958,0.54607,4.823282
6.457031,0.98575,0.02229,3.1E-05,11.756363,0.443977,0.54827,4.810545
6.438212,0.978634,0.022202,3.1E-05,11.752411,0.443663,0.543163,4.809975
